0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
4.3878135e-22,4.5785e-41,6.3474295e-12,0.0,0.0,0.0,0.0,0.0,6.346812e-12,0.0,6.346812e-12,0.0,0.0,0.0,1e-45,0.0,0.0,0.0,0.0,0.0,6.346812e-12,0.0,6.346812e-12,0.0,0.0,0.0,4e-45,0.0,5.8923283e-12,0.0,5.857384e-12,0.0,1.2466578e-31,0.0,0.0,0.0,2.24e-43,0.0,2.24e-43,0.0,-2.7755576e-17,4.5778e-41,3.85186e-34,0.0,0.0,0.0,0.0,0.0,6.3468814e-12,0.0
-0.3656296,-0.3662582,-0.36800748,-0.3671732,-0.36704922,-0.36694717,-0.3668456,-0.3669515,-0.36706403,-0.367017,-0.36728135,-0.36733246,-0.36707038,-0.36675924,-0.36606213,-0.36531472,-0.36524123,-0.36574042,-0.36609602,-0.36675802,-0.36716324,-0.36599445,-0.36711487,-0.36720407,-0.36751086,-0.36777478,-0.36781615,-0.3677574,-0.367648,-0.3673545,-0.3670509,-0.3668208,-0.366826,-0.36697674,-0.36739218,-0.3676194,-0.3677842,-0.3679942,-0.36778337,-0.36739677,-0.36705434,-0.3662608,-0.36579967,-0.3657645,-0.3660524,-0.36671263,-0.3677944,-0.3677945,-0.36731154,-0.36635885
-0.37620568,-0.3767298,-0.37894118,-0.37786078,-0.3774351,-0.37820095,-0.3790751,-0.37898883,-0.37835133,-0.37790707,-0.37771228,-0.3774193,-0.37710986,-0.3769126,-0.37650567,-0.37633938,-0.37688398,-0.37792128,-0.37871218,-0.37954843,-0.3788848,-0.37911946,-0.37877527,-0.37847632,-0.37836656,-0.3784064,-0.37836474,-0.37838024,-0.37841323,-0.37823957,-0.37794498,-0.3776002,-0.37775454,-0.37808752,-0.37867317,-0.37907612,-0.37935877,-0.37970042,-0.3797952,-0.379703,-0.37939954,-0.3784827,-0.37757915,-0.37704834,-0.37673298,-0.37669387,-0.37764356,-0.37819237,-0.37839752,-0.37791726
-0.37627727,-0.3772189,-0.37996936,-0.37957805,-0.37923163,-0.37943766,-0.37975815,-0.38005286,-0.37989357,-0.37953663,-0.37972188,-0.37958002,-0.37953222,-0.37982425,-0.37995887,-0.3802818,-0.38117602,-0.38244078,-0.3832454,-0.38287598,-0.38364285,-0.38283008,-0.38236997,-0.3820016,-0.38199496,-0.38219184,-0.3824357,-0.38271374,-0.38295,-0.38293242,-0.38273868,-0.38241193,-0.3822231,-0.38211918,-0.38223207,-0.38241333,-0.38290888,-0.38349736,-0.38378316,-0.3837729,-0.38342708,-0.38238204,-0.3813225,-0.380549,-0.38024884,-0.38042468,-0.38139588,-0.3816511,-0.38149887,-0.38065094
-0.36969694,-0.37244576,-0.37514687,-0.37509918,-0.3747667,-0.3743381,-0.37366706,-0.3731598,-0.37244076,-0.37182015,-0.37173182,-0.37167498,-0.37180698,-0.37235767,-0.37264368,-0.37287942,-0.37314034,-0.3738197,-0.37285697,-0.37353945,-0.3727677,-0.37175196,-0.3712482,-0.37088162,-0.37102848,-0.37112266,-0.3713547,-0.3712502,-0.37109715,-0.37081224,-0.37048346,-0.37036896,-0.37050906,-0.37069723,-0.3712386,-0.37188575,-0.37260595,-0.3732183,-0.37329906,-0.37286997,-0.37214035,-0.37083244,-0.36994177,-0.36961338,-0.36964166,-0.37007153,-0.3709854,-0.37100756,-0.3707257,-0.36971033
-0.36529157,-0.3685692,-0.3702488,-0.36939943,-0.36862862,-0.36762747,-0.36637336,-0.36517882,-0.36383545,-0.36277205,-0.36246032,-0.36214072,-0.36199373,-0.36221707,-0.36219966,-0.36189395,-0.3615182,-0.36064342,-0.36077103,-0.36029348,-0.35948944,-0.35842323,-0.35803986,-0.35781854,-0.35818332,-0.3582592,-0.35843208,-0.35793677,-0.3574266,-0.35699832,-0.35656685,-0.3560899,-0.35597125,-0.35596654,-0.35629946,-0.3570033,-0.35772032,-0.35835624,-0.358553,-0.35844666,-0.35840392,-0.35769072,-0.35678113,-0.35639307,-0.3563239,-0.35635078,-0.35662228,-0.35637778,-0.35646677,-0.3558358
-0.3657465,-0.36790073,-0.36928284,-0.3688134,-0.36796722,-0.3672787,-0.3661713,-0.36504626,-0.36376694,-0.36274546,-0.3624651,-0.36220962,-0.36199647,-0.362005,-0.36168608,-0.36126092,-0.35976452,-0.36040434,-0.3595636,-0.35916638,-0.3584552,-0.35750043,-0.35722548,-0.35708886,-0.35746846,-0.35757387,-0.35782734,-0.35736573,-0.35691917,-0.35655427,-0.35604262,-0.35557663,-0.35543543,-0.35536346,-0.35557696,-0.35618967,-0.35685217,-0.35732257,-0.35748112,-0.35747513,-0.35762855,-0.35728502,-0.3566509,-0.35629225,-0.35607785,-0.35588273,-0.3560699,-0.35590303,-0.35589707,-0.35528713
-0.3653823,-0.36660662,-0.36764857,-0.36740327,-0.36697084,-0.36648935,-0.36563474,-0.36474952,-0.36358738,-0.36274928,-0.36263704,-0.36251193,-0.36234188,-0.36231816,-0.3620173,-0.36058152,-0.3606493,-0.3602959,-0.3594823,-0.35905308,-0.3583775,-0.35752583,-0.35736573,-0.3573142,-0.35770184,-0.3577752,-0.35799718,-0.35760504,-0.3572756,-0.3568973,-0.35639128,-0.35589516,-0.35573083,-0.35564792,-0.3558898,-0.35660177,-0.35716757,-0.3575374,-0.35762024,-0.3576278,-0.35781842,-0.357525,-0.3571285,-0.35672188,-0.35644412,-0.35619485,-0.35634097,-0.3561343,-0.35589212,-0.35512352
-0.3663507,-0.3673768,-0.3682158,-0.36804366,-0.36771634,-0.36717933,-0.36629027,-0.3654027,-0.36425585,-0.36344492,-0.3633373,-0.36319095,-0.36297998,-0.36295366,-0.36160788,-0.3617494,-0.3608744,-0.36059326,-0.35983184,-0.35944074,-0.3588131,-0.35800573,-0.35785782,-0.35779667,-0.35814598,-0.35818315,-0.35839617,-0.3580916,-0.35777855,-0.35741895,-0.35692692,-0.35642415,-0.35623145,-0.35622755,-0.35655677,-0.35719058,-0.35767922,-0.35801047,-0.35809034,-0.35814023,-0.35838386,-0.35819197,-0.35769305,-0.35730278,-0.3569982,-0.35669398,-0.35677153,-0.3565539,-0.35647166,-0.35573173
-0.36691263,-0.3683793,-0.36937526,-0.36922336,-0.36894643,-0.36823273,-0.3671818,-0.36619928,-0.36500296,-0.36412472,-0.36391038,-0.3636496,-0.36342284,-0.36235124,-0.36257452,-0.3617038,-0.36084414,-0.3605429,-0.3598199,-0.3595799,-0.3590111,-0.35812676,-0.35788915,-0.35775763,-0.35805833,-0.3581065,-0.35836774,-0.35809577,-0.35781723,-0.35746598,-0.35701746,-0.35657412,-0.35658956,-0.3565993,-0.35684842,-0.35733902,-0.35784066,-0.35819,-0.35829216,-0.3583669,-0.3586545,-0.35839206,-0.35783395,-0.35752213,-0.35725123,-0.3569165,-0.35687262,-0.35649818,-0.35649693,-0.3558996
